"","x"
"145",2.22044604925031e-16
"146",2.22044604925031e-16
"147",2.22044604925031e-16
"148",1
"149",1
"150",2.22044604925031e-16
"151",1
"152",1
"153",1
"154",2.22044604925031e-16
"155",1
"156",2.22044604925031e-16
"157",1
"158",1
"159",2.22044604925031e-16
"160",2.22044604925031e-16
"161",1
"162",2.22044604925031e-16
"163",1
"164",1
"165",2.22044604925031e-16
"166",1
"167",1
"168",2.22044604925031e-16
"169",2.22044604925031e-16
"170",1
"171",1
"172",1
"173",2.22044604925031e-16
"174",1
"175",2.22044604925031e-16
"176",2.22044604925031e-16
"177",2.22044604925031e-16
"178",1
"179",2.22044604925031e-16
"180",2.22044604925031e-16
"181",1
"182",2.22044604925031e-16
"183",2.22044604925031e-16
"184",2.22044604925031e-16
"185",1
"186",2.22044604925031e-16
"187",1
"188",1
"189",2.22044604925031e-16
"190",1
"191",2.22044604925031e-16
"192",1
"193",1
"194",2.22044604925031e-16
"195",2.22044604925031e-16
"196",2.22044604925031e-16
"197",1
"198",2.22044604925031e-16
"199",2.22044604925031e-16
"200",2.22044604925031e-16
"201",1
"202",1
"203",2.22044604925031e-16
"204",2.22044604925031e-16
"205",2.22044604925031e-16
"206",1
"207",2.22044604925031e-16
"208",1
"209",1
"210",1
"211",1
"212",1
"213",1
"214",1
"215",1
"216",1
"217",1
"218",2.22044604925031e-16
"219",1
"220",1
"221",1
"222",1
"223",2.22044604925031e-16
"224",1
"225",1
"226",1
"227",1
"228",2.22044604925031e-16
"229",1
"230",1
"231",2.22044604925031e-16
"232",2.22044604925031e-16
"233",1
"234",2.22044604925031e-16
"235",1
"236",2.22044604925031e-16
"237",2.22044604925031e-16
"238",2.22044604925031e-16
"239",1
"240",1
"241",2.22044604925031e-16
"242",2.22044604925031e-16
"243",2.22044604925031e-16
"244",1
"245",2.22044604925031e-16
"246",2.22044604925031e-16
"247",1
"248",1
"249",2.22044604925031e-16
"250",1
"251",2.22044604925031e-16
"252",2.22044604925031e-16
"253",2.22044604925031e-16
"254",2.22044604925031e-16
"255",2.22044604925031e-16
"256",1
"257",1
"258",1
"259",2.22044604925031e-16
"260",1
"261",2.22044604925031e-16
"262",1
"263",2.22044604925031e-16
"264",1
"265",2.22044604925031e-16
"266",1
"267",2.22044604925031e-16
"268",1
"269",1
"270",2.22044604925031e-16
"271",2.22044604925031e-16
"272",2.22044604925031e-16
"273",2.22044604925031e-16
"274",2.22044604925031e-16
"275",1
"276",2.22044604925031e-16
"277",2.22044604925031e-16
"278",1
"279",2.22044604925031e-16
"280",1
"281",2.22044604925031e-16
"282",2.22044604925031e-16
"283",1
"284",2.22044604925031e-16
"285",1
"286",2.22044604925031e-16
"287",1
"288",1
"289",1
"290",1
"291",1
"292",1
"293",1
"294",2.22044604925031e-16
"295",2.22044604925031e-16
"296",2.22044604925031e-16
"297",1
"298",1
"299",2.22044604925031e-16
"300",1
"301",1
"302",1
"303",1
"304",2.22044604925031e-16
"305",1
"306",2.22044604925031e-16
"307",1
"308",1
"309",1
"310",1
"311",2.22044604925031e-16
"312",2.22044604925031e-16
"313",2.22044604925031e-16
"314",1
"315",2.22044604925031e-16
"316",1
"317",2.22044604925031e-16
"318",2.22044604925031e-16
"319",1
"320",2.22044604925031e-16
"321",1
"322",2.22044604925031e-16
"323",2.22044604925031e-16
"324",1
"325",1
"326",2.22044604925031e-16
"327",2.22044604925031e-16
"328",1
"329",2.22044604925031e-16
"330",2.22044604925031e-16
"331",1
"332",1
"333",2.22044604925031e-16
"334",1
"335",2.22044604925031e-16
"336",2.22044604925031e-16
"337",1
"338",1
"339",1
"340",1
"341",1
"342",2.22044604925031e-16
"343",1
"344",1
"345",1
"346",1
"347",1
"348",1
"349",2.22044604925031e-16
"350",1
"351",1
"352",2.22044604925031e-16
"353",1
"354",1
"355",2.22044604925031e-16
"356",2.22044604925031e-16
"357",2.22044604925031e-16
"358",2.22044604925031e-16
"359",2.22044604925031e-16
"360",2.22044604925031e-16
"361",1
"362",1
"363",2.22044604925031e-16
"364",1
"365",1
"366",2.22044604925031e-16
"367",1
"368",2.22044604925031e-16
"369",1
"370",1
"371",2.22044604925031e-16
"372",1
"373",2.22044604925031e-16
"374",2.22044604925031e-16
"375",2.22044604925031e-16
"376",1
"377",2.22044604925031e-16
"378",1
"379",1
"380",1
"381",1
"382",1
"383",1
"384",2.22044604925031e-16
"385",1
"386",1
"387",2.22044604925031e-16
"388",1
"389",2.22044604925031e-16
"390",2.22044604925031e-16
"391",2.22044604925031e-16
"392",1
"393",2.22044604925031e-16
"394",1
"395",2.22044604925031e-16
"396",2.22044604925031e-16
"397",2.22044604925031e-16
"398",1
"399",1
"400",1
"401",2.22044604925031e-16
"402",1
"403",1
"404",2.22044604925031e-16
"405",1
"406",2.22044604925031e-16
"407",2.22044604925031e-16
"408",1
"409",1
"410",1
"411",1
"412",1
"413",1
"414",1
"415",2.22044604925031e-16
"416",1
"417",1
"418",1
"419",1
"420",1
"421",2.22044604925031e-16
"422",2.22044604925031e-16
"423",1
"424",1
"425",2.22044604925031e-16
"426",1
"427",2.22044604925031e-16
"428",1
"429",1
"430",1
"431",1
"432",1
"433",2.22044604925031e-16
"434",2.22044604925031e-16
"435",1
"436",1
"437",1
"438",1
"439",1
"440",2.22044604925031e-16
"441",2.22044604925031e-16
"442",1
"443",1
"444",2.22044604925031e-16
"445",2.22044604925031e-16
"446",1
"447",1
"448",1
"449",2.22044604925031e-16
"450",1
"451",1
"452",2.22044604925031e-16
"453",2.22044604925031e-16
"454",1
"455",2.22044604925031e-16
"456",2.22044604925031e-16
"457",2.22044604925031e-16
"458",2.22044604925031e-16
"459",1
"460",2.22044604925031e-16
"461",2.22044604925031e-16
"462",1
"463",1
"464",1
"465",2.22044604925031e-16
"466",2.22044604925031e-16
"467",2.22044604925031e-16
"468",1
"469",2.22044604925031e-16
"470",1
"471",1
"472",1
"473",2.22044604925031e-16
"474",2.22044604925031e-16
"475",1
"476",1
"477",1
"478",1
"479",1
"480",2.22044604925031e-16
"481",1
"482",1
"483",1
"484",1
"485",2.22044604925031e-16
"486",1
"487",2.22044604925031e-16
"488",1
"489",1
"490",1
"491",1
"492",1
"493",1
"494",2.22044604925031e-16
"495",1
"496",2.22044604925031e-16
"497",1
"498",2.22044604925031e-16
"499",2.22044604925031e-16
"500",2.22044604925031e-16
"501",1
"502",2.22044604925031e-16
"503",1
"504",1
"505",2.22044604925031e-16
"506",1
"507",1
"508",1
"509",1
"510",1
"511",2.22044604925031e-16
"512",1
"513",1
"514",2.22044604925031e-16
"515",1
"516",2.22044604925031e-16
"517",1
"518",2.22044604925031e-16
"519",1
"520",2.22044604925031e-16
"521",1
"522",1
"523",2.22044604925031e-16
"524",1
"525",1
"526",1
"527",2.22044604925031e-16
"528",2.22044604925031e-16
"529",1
"530",2.22044604925031e-16
"531",1
"532",2.22044604925031e-16
"533",1
"534",2.22044604925031e-16
"535",2.22044604925031e-16
"536",2.22044604925031e-16
"537",2.22044604925031e-16
"538",2.22044604925031e-16
"539",2.22044604925031e-16
"540",2.22044604925031e-16
"541",2.22044604925031e-16
"542",1
"543",2.22044604925031e-16
"544",1
"545",2.22044604925031e-16
"546",2.22044604925031e-16
"547",1
"548",2.22044604925031e-16
"549",1
"550",1
"551",2.22044604925031e-16
"552",1
"553",1
"554",1
"555",2.22044604925031e-16
"556",2.22044604925031e-16
"557",2.22044604925031e-16
"558",2.22044604925031e-16
"559",2.22044604925031e-16
"560",2.22044604925031e-16
"561",2.22044604925031e-16
"562",1
"563",1
"564",1
"565",1
"566",1
"567",2.22044604925031e-16
"568",1
"569",2.22044604925031e-16
"570",2.22044604925031e-16
"571",2.22044604925031e-16
"572",2.22044604925031e-16
"573",1
"574",2.22044604925031e-16
"575",2.22044604925031e-16
"576",1
"577",2.22044604925031e-16
"578",1
"579",2.22044604925031e-16
"580",2.22044604925031e-16
"581",1
"582",1
"583",1
"584",1
"585",1
"586",2.22044604925031e-16
"587",2.22044604925031e-16
"588",1
"589",1
"590",2.22044604925031e-16
"591",2.22044604925031e-16
"592",1
"593",1
"594",1
"595",1
"596",1
"597",1
"598",1
"599",2.22044604925031e-16
"600",1
"601",2.22044604925031e-16
"602",2.22044604925031e-16
"603",1
"604",2.22044604925031e-16
"605",2.22044604925031e-16
"606",1
"607",2.22044604925031e-16
"608",1
"609",2.22044604925031e-16
"610",2.22044604925031e-16
"611",2.22044604925031e-16
"612",1
"613",1
"614",2.22044604925031e-16
"615",2.22044604925031e-16
"616",1
"617",1
"618",2.22044604925031e-16
"619",1
"620",2.22044604925031e-16
"621",1
"622",2.22044604925031e-16
"623",2.22044604925031e-16
"624",1
"625",1
"626",2.22044604925031e-16
"627",1
"628",2.22044604925031e-16
"629",1
"630",1
"631",1
"632",2.22044604925031e-16
"633",2.22044604925031e-16
"634",1
"635",2.22044604925031e-16
"636",2.22044604925031e-16
"637",1
"638",2.22044604925031e-16
"639",1
"640",1
"641",1
"642",2.22044604925031e-16
"643",2.22044604925031e-16
"644",1
"645",2.22044604925031e-16
"646",2.22044604925031e-16
"647",1
"648",1
"649",2.22044604925031e-16
"650",2.22044604925031e-16
"651",2.22044604925031e-16
"652",1
"653",2.22044604925031e-16
"654",1
"655",1
"656",2.22044604925031e-16
"657",2.22044604925031e-16
"658",1
"659",2.22044604925031e-16
"660",1
"661",2.22044604925031e-16
"662",1
"663",2.22044604925031e-16
"664",2.22044604925031e-16
"665",2.22044604925031e-16
"666",1
"667",2.22044604925031e-16
"668",2.22044604925031e-16
"669",1
"670",1
"671",1
"672",2.22044604925031e-16
"673",1
"674",1
"675",1
"676",1
"677",2.22044604925031e-16
"678",1
"679",1
"680",2.22044604925031e-16
"681",1
"682",1
"683",2.22044604925031e-16
"684",2.22044604925031e-16
"685",2.22044604925031e-16
"686",2.22044604925031e-16
"687",2.22044604925031e-16
"688",2.22044604925031e-16
"689",2.22044604925031e-16
"690",1
"691",2.22044604925031e-16
"692",2.22044604925031e-16
"693",1
"694",2.22044604925031e-16
"695",1
"696",2.22044604925031e-16
"697",1
"698",2.22044604925031e-16
"699",2.22044604925031e-16
"700",2.22044604925031e-16
"701",2.22044604925031e-16
"702",2.22044604925031e-16
"703",2.22044604925031e-16
"704",1
"705",1
"706",2.22044604925031e-16
"707",2.22044604925031e-16
"708",2.22044604925031e-16
"709",1
"710",1
"711",1
"712",2.22044604925031e-16
"713",2.22044604925031e-16
"714",2.22044604925031e-16
"715",2.22044604925031e-16
"716",1
"717",1
"718",2.22044604925031e-16
"719",2.22044604925031e-16
"720",1
"721",1
"722",2.22044604925031e-16
"723",2.22044604925031e-16
"724",1
"725",1
"726",2.22044604925031e-16
"727",2.22044604925031e-16
"728",1
"729",2.22044604925031e-16
"730",1
"731",1
"732",2.22044604925031e-16
"733",1
"734",2.22044604925031e-16
"735",1
"736",1
"737",1
"738",2.22044604925031e-16
"739",1
"740",2.22044604925031e-16
"741",2.22044604925031e-16
"742",2.22044604925031e-16
"743",1
"744",1
"745",1
"746",1
"747",1
"748",1
"749",1
"750",1
"751",1
"752",2.22044604925031e-16
"753",1
"754",1
"755",2.22044604925031e-16
"756",1
"757",2.22044604925031e-16
"758",1
"759",2.22044604925031e-16
"760",1
"761",1
"762",1
"763",2.22044604925031e-16
"764",1
"765",2.22044604925031e-16
"766",1
"767",2.22044604925031e-16
"768",2.22044604925031e-16
"769",1
"770",1
"771",1
"772",1
"773",1
"774",2.22044604925031e-16
"775",1
"776",2.22044604925031e-16
"777",1
"778",2.22044604925031e-16
"779",1
"780",1
"781",2.22044604925031e-16
"782",2.22044604925031e-16
"783",2.22044604925031e-16
"784",1
"785",1
"786",2.22044604925031e-16
"787",2.22044604925031e-16
"788",2.22044604925031e-16
"789",1
"790",2.22044604925031e-16
"791",1
"792",1
"793",1
"794",1
"795",1
"796",2.22044604925031e-16
"797",2.22044604925031e-16
"798",2.22044604925031e-16
"799",1
"800",1
"801",2.22044604925031e-16
"802",1
"803",2.22044604925031e-16
"804",2.22044604925031e-16
"805",1
"806",2.22044604925031e-16
"807",1
"808",2.22044604925031e-16
"809",2.22044604925031e-16
"810",2.22044604925031e-16
"811",2.22044604925031e-16
"812",2.22044604925031e-16
"813",1
"814",2.22044604925031e-16
"815",1
"816",1
"817",2.22044604925031e-16
"818",2.22044604925031e-16
"819",1
"820",1
"821",1
"822",1
"823",1
"824",1
"825",1
"826",1
"827",1
"828",2.22044604925031e-16
"829",1
"830",1
"831",1
"832",1
"833",1
"834",1
"835",2.22044604925031e-16
"836",1
"837",1
"838",1
"839",1
"840",1
"841",1
"842",2.22044604925031e-16
"843",2.22044604925031e-16
"844",1
"845",2.22044604925031e-16
"846",2.22044604925031e-16
"847",2.22044604925031e-16
"848",2.22044604925031e-16
"849",2.22044604925031e-16
"850",1
"851",2.22044604925031e-16
"852",2.22044604925031e-16
"853",2.22044604925031e-16
"854",2.22044604925031e-16
"855",1
"856",1
"857",1
"858",2.22044604925031e-16
"859",1
"860",1
"861",1
"862",1
"863",2.22044604925031e-16
"864",1
"865",1
"866",2.22044604925031e-16
"867",2.22044604925031e-16
"868",1
"869",2.22044604925031e-16
"870",1
"871",1
"872",1
"873",2.22044604925031e-16
"874",1
"875",1
"876",1
"877",1
"878",2.22044604925031e-16
"879",2.22044604925031e-16
"880",2.22044604925031e-16
"881",1
"882",2.22044604925031e-16
"883",2.22044604925031e-16
"884",2.22044604925031e-16
"885",1
"886",2.22044604925031e-16
"887",1
"888",2.22044604925031e-16
"889",2.22044604925031e-16
"890",1
"891",1
"892",2.22044604925031e-16
"893",2.22044604925031e-16
"894",2.22044604925031e-16
"895",2.22044604925031e-16
"896",2.22044604925031e-16
"897",1
"898",2.22044604925031e-16
"899",1
"900",2.22044604925031e-16
"901",2.22044604925031e-16
"902",2.22044604925031e-16
"903",2.22044604925031e-16
"904",1
"905",2.22044604925031e-16
"906",1
"907",1
"908",1
"909",1
"910",2.22044604925031e-16
"911",2.22044604925031e-16
"912",1
"913",1
"914",2.22044604925031e-16
"915",1
"916",2.22044604925031e-16
"917",2.22044604925031e-16
"918",2.22044604925031e-16
"919",1
"920",2.22044604925031e-16
"921",1
"922",1
"923",2.22044604925031e-16
"924",2.22044604925031e-16
"925",1
"926",1
"927",2.22044604925031e-16
"928",1
"929",2.22044604925031e-16
"930",2.22044604925031e-16
"931",1
"932",1
"933",1
"934",2.22044604925031e-16
"935",1
"936",1
"937",2.22044604925031e-16
"938",2.22044604925031e-16
"939",1
"940",2.22044604925031e-16
"941",1
"942",1
"943",1
"944",2.22044604925031e-16
"945",1
"946",2.22044604925031e-16
"947",2.22044604925031e-16
"948",1
"949",1
"950",1
"951",2.22044604925031e-16
"952",2.22044604925031e-16
"953",2.22044604925031e-16
"954",2.22044604925031e-16
"955",1
"956",1
"957",2.22044604925031e-16
"958",2.22044604925031e-16
"959",2.22044604925031e-16
"960",2.22044604925031e-16
"961",1
"962",2.22044604925031e-16
"963",2.22044604925031e-16
"964",1
"965",1
"966",1
"967",2.22044604925031e-16
"968",2.22044604925031e-16
"969",1
"970",2.22044604925031e-16
"971",1
"972",1
"973",1
"974",2.22044604925031e-16
"975",2.22044604925031e-16
"976",2.22044604925031e-16
"977",2.22044604925031e-16
"978",2.22044604925031e-16
"979",2.22044604925031e-16
"980",1
"981",1
"982",1
"983",1
"984",1
"985",2.22044604925031e-16
"986",1
"987",2.22044604925031e-16
"988",2.22044604925031e-16
"989",2.22044604925031e-16
"990",1
"991",2.22044604925031e-16
"992",1
"993",2.22044604925031e-16
"994",1
"995",1
"996",1
"997",2.22044604925031e-16
"998",2.22044604925031e-16
"999",2.22044604925031e-16
"1000",2.22044604925031e-16
"1001",2.22044604925031e-16
"1002",1
"1003",2.22044604925031e-16
"1004",2.22044604925031e-16
"1005",1
"1006",1
"1007",2.22044604925031e-16
"1008",1
"1009",1
"1010",2.22044604925031e-16
"1011",2.22044604925031e-16
"1012",1
"1013",2.22044604925031e-16
"1014",1
"1015",2.22044604925031e-16
"1016",2.22044604925031e-16
"1017",2.22044604925031e-16
"1018",1
"1019",1
"1020",2.22044604925031e-16
"1021",1
"1022",1
"1023",1
"1024",1
"1025",2.22044604925031e-16
"1026",2.22044604925031e-16
"1027",1
"1028",2.22044604925031e-16
"1029",1
"1030",2.22044604925031e-16
"1031",2.22044604925031e-16
"1032",1
"1033",2.22044604925031e-16
"1034",2.22044604925031e-16
"1035",1
"1036",2.22044604925031e-16
"1037",2.22044604925031e-16
"1038",1
"1039",2.22044604925031e-16
"1040",1
"1041",1
"1042",1
"1043",2.22044604925031e-16
"1044",1
"1045",1
"1046",2.22044604925031e-16
"1047",1
"1048",2.22044604925031e-16
"1049",2.22044604925031e-16
"1050",2.22044604925031e-16
"1051",1
"1052",2.22044604925031e-16
"1053",2.22044604925031e-16
"1054",1
"1055",1
"1056",1
"1057",2.22044604925031e-16
"1058",2.22044604925031e-16
"1059",2.22044604925031e-16
"1060",2.22044604925031e-16
"1061",2.22044604925031e-16
"1062",2.22044604925031e-16
"1063",1
"1064",1
"1065",1
"1066",1
"1067",1
"1068",2.22044604925031e-16
"1069",2.22044604925031e-16
"1070",1
"1071",1
"1072",2.22044604925031e-16
"1073",2.22044604925031e-16
"1074",2.22044604925031e-16
"1075",2.22044604925031e-16
"1076",2.22044604925031e-16
"1077",1
"1078",2.22044604925031e-16
"1079",1
"1080",2.22044604925031e-16
"1081",2.22044604925031e-16
"1082",2.22044604925031e-16
"1083",2.22044604925031e-16
"1084",2.22044604925031e-16
"1085",2.22044604925031e-16
"1086",2.22044604925031e-16
"1087",1
"1088",2.22044604925031e-16
"1089",1
"1090",2.22044604925031e-16
"1091",2.22044604925031e-16
"1092",2.22044604925031e-16
"1093",1
"1094",1
"1095",2.22044604925031e-16
"1096",2.22044604925031e-16
"1097",1
"1098",2.22044604925031e-16
"1099",2.22044604925031e-16
"1100",2.22044604925031e-16
"1101",2.22044604925031e-16
"1102",1
"1103",2.22044604925031e-16
"1104",2.22044604925031e-16
"1105",2.22044604925031e-16
"1106",1
"1107",2.22044604925031e-16
"1108",1
"1109",2.22044604925031e-16
"1110",1
"1111",2.22044604925031e-16
"1112",1
"1113",2.22044604925031e-16
"1114",1
"1115",2.22044604925031e-16
"1116",2.22044604925031e-16
"1117",1
"1118",2.22044604925031e-16
"1119",1
"1120",2.22044604925031e-16
"1121",1
"1122",1
"1123",2.22044604925031e-16
"1124",2.22044604925031e-16
"1125",1
"1126",1
"1127",1
"1128",1
"1129",1
"1130",2.22044604925031e-16
"1131",1
"1132",1
"1133",1
"1134",2.22044604925031e-16
"1135",1
"1136",2.22044604925031e-16
"1137",2.22044604925031e-16
"1138",2.22044604925031e-16
"1139",2.22044604925031e-16
"1140",1
"1141",1
"1142",2.22044604925031e-16
"1143",2.22044604925031e-16
"1144",1
"1145",2.22044604925031e-16
"1146",1
"1147",2.22044604925031e-16
"1148",2.22044604925031e-16
"1149",1
"1150",2.22044604925031e-16
"1151",2.22044604925031e-16
"1152",2.22044604925031e-16
"1153",1
"1154",1
"1155",1
"1156",2.22044604925031e-16
"1157",2.22044604925031e-16
"1158",2.22044604925031e-16
"1159",1
"1160",2.22044604925031e-16
"1161",2.22044604925031e-16
"1162",2.22044604925031e-16
"1163",1
"1164",1
"1165",2.22044604925031e-16
"1166",2.22044604925031e-16
"1167",1
"1168",1
"1169",2.22044604925031e-16
"1170",1
"1171",2.22044604925031e-16
"1172",1
"1173",2.22044604925031e-16
"1174",2.22044604925031e-16
"1175",2.22044604925031e-16
"1176",1
"1177",1
"1178",2.22044604925031e-16
"1179",2.22044604925031e-16
"1180",2.22044604925031e-16
"1181",1
"1182",2.22044604925031e-16
"1183",1
"1184",1
"1185",2.22044604925031e-16
"1186",2.22044604925031e-16
"1187",1
"1188",1
"1189",1
"1190",1
"1191",2.22044604925031e-16
"1192",2.22044604925031e-16
"1193",2.22044604925031e-16
"1194",2.22044604925031e-16
"1195",1
"1196",2.22044604925031e-16
"1197",2.22044604925031e-16
"1198",2.22044604925031e-16
"1199",2.22044604925031e-16
"1200",1
"1201",1
"1202",2.22044604925031e-16
"1203",2.22044604925031e-16
"1204",1
"1205",2.22044604925031e-16
"1206",1
"1207",2.22044604925031e-16
"1208",1
"1209",2.22044604925031e-16
"1210",1
"1211",2.22044604925031e-16
"1212",1
"1213",2.22044604925031e-16
"1214",2.22044604925031e-16
"1215",2.22044604925031e-16
"1216",2.22044604925031e-16
"1217",2.22044604925031e-16
"1218",1
"1219",1
"1220",1
"1221",2.22044604925031e-16
"1222",2.22044604925031e-16
"1223",2.22044604925031e-16
"1224",1
"1225",2.22044604925031e-16
"1226",2.22044604925031e-16
"1227",2.22044604925031e-16
"1228",2.22044604925031e-16
"1229",1
"1230",2.22044604925031e-16
"1231",1
"1232",2.22044604925031e-16
"1233",1
"1234",2.22044604925031e-16
"1235",2.22044604925031e-16
"1236",2.22044604925031e-16
"1237",1
"1238",2.22044604925031e-16
"1239",2.22044604925031e-16
"1240",1
"1241",2.22044604925031e-16
"1242",2.22044604925031e-16
"1243",1
"1244",2.22044604925031e-16
"1245",2.22044604925031e-16
"1246",2.22044604925031e-16
"1247",2.22044604925031e-16
"1248",2.22044604925031e-16
"1249",1
"1250",1
"1251",1
"1252",2.22044604925031e-16
"1253",1
"1254",1
"1255",1
"1256",1
"1257",1
"1258",1
"1259",2.22044604925031e-16
"1260",1
"1261",2.22044604925031e-16
"1262",2.22044604925031e-16
"1263",2.22044604925031e-16
"1264",2.22044604925031e-16
"1265",1
"1266",1
"1267",2.22044604925031e-16
"1268",2.22044604925031e-16
"1269",1
"1270",2.22044604925031e-16
"1271",2.22044604925031e-16
"1272",2.22044604925031e-16
"1273",2.22044604925031e-16
"1274",1
"1275",1
"1276",1
"1277",1
"1278",2.22044604925031e-16
"1279",1
"1280",2.22044604925031e-16
"1281",2.22044604925031e-16
"1282",2.22044604925031e-16
"1283",1
"1284",2.22044604925031e-16
"1285",2.22044604925031e-16
"1286",1
"1287",2.22044604925031e-16
"1288",2.22044604925031e-16
"1289",2.22044604925031e-16
"1290",2.22044604925031e-16
"1291",1
"1292",2.22044604925031e-16
"1293",1
"1294",1
"1295",1
"1296",2.22044604925031e-16
"1297",2.22044604925031e-16
"1298",2.22044604925031e-16
"1299",1
"1300",1
"1301",2.22044604925031e-16
"1302",2.22044604925031e-16
"1303",2.22044604925031e-16
"1304",2.22044604925031e-16
"1305",2.22044604925031e-16
"1306",1
"1307",2.22044604925031e-16
"1308",1
"1309",1
"1310",2.22044604925031e-16
"1311",1
"1312",2.22044604925031e-16
"1313",1
"1314",2.22044604925031e-16
"1315",1
"1316",1
"1317",1
"1318",1
"1319",2.22044604925031e-16
"1320",2.22044604925031e-16
"1321",2.22044604925031e-16
"1322",2.22044604925031e-16
"1323",2.22044604925031e-16
"1324",2.22044604925031e-16
"1325",2.22044604925031e-16
"1326",1
"1327",2.22044604925031e-16
"1328",2.22044604925031e-16
"1329",1
"1330",1
"1331",2.22044604925031e-16
"1332",2.22044604925031e-16
"1333",2.22044604925031e-16
"1334",2.22044604925031e-16
"1335",1
"1336",2.22044604925031e-16
"1337",1
"1338",1
"1339",2.22044604925031e-16
"1340",1
"1341",2.22044604925031e-16
"1342",2.22044604925031e-16
"1343",2.22044604925031e-16
"1344",1
"1345",1
"1346",1
"1347",1
"1348",1
"1349",2.22044604925031e-16
"1350",1
"1351",1
"1352",2.22044604925031e-16
"1353",1
"1354",2.22044604925031e-16
"1355",1
"1356",2.22044604925031e-16
"1357",2.22044604925031e-16
"1358",1
"1359",2.22044604925031e-16
"1360",1
"1361",1
"1362",1
"1363",2.22044604925031e-16
"1364",2.22044604925031e-16
"1365",2.22044604925031e-16
"1366",2.22044604925031e-16
"1367",2.22044604925031e-16
"1368",1
"1369",1
"1370",1
"1371",2.22044604925031e-16
"1372",1
"1373",2.22044604925031e-16
"1374",2.22044604925031e-16
"1375",1
"1376",2.22044604925031e-16
"1377",2.22044604925031e-16
"1378",2.22044604925031e-16
"1379",1
"1380",1
"1381",2.22044604925031e-16
"1382",2.22044604925031e-16
"1383",2.22044604925031e-16
"1384",1
"1385",1
"1386",1
"1387",1
"1388",2.22044604925031e-16
"1389",2.22044604925031e-16
"1390",1
"1391",1
"1392",1
"1393",2.22044604925031e-16
"1394",2.22044604925031e-16
"1395",1
"1396",1
"1397",2.22044604925031e-16
"1398",1
"1399",2.22044604925031e-16
"1400",2.22044604925031e-16
"1401",1
"1402",2.22044604925031e-16
"1403",2.22044604925031e-16
"1404",1
"1405",1
"1406",1
"1407",1
"1408",1
"1409",2.22044604925031e-16
"1410",2.22044604925031e-16
"1411",2.22044604925031e-16
"1412",2.22044604925031e-16
"1413",2.22044604925031e-16
"1414",1
"1415",1
"1416",2.22044604925031e-16
"1417",2.22044604925031e-16
"1418",1
"1419",1
"1420",1
"1421",2.22044604925031e-16
"1422",1
"1423",1
"1424",1
"1425",2.22044604925031e-16
