"","x"
"711",2.22044604925031e-16
"712",2.22044604925031e-16
"713",1
"714",2.22044604925031e-16
"715",1
"716",2.22044604925031e-16
"717",2.22044604925031e-16
"718",2.22044604925031e-16
"719",2.22044604925031e-16
"720",1
"721",2.22044604925031e-16
"722",2.22044604925031e-16
"723",1
"724",2.22044604925031e-16
"725",1
"726",1
"727",1
"728",1
"729",1
"730",2.22044604925031e-16
"731",1
"732",1
"733",1
"734",1
"735",1
"736",1
"737",1
"738",1
"739",1
"740",1
"741",2.22044604925031e-16
"742",2.22044604925031e-16
"743",2.22044604925031e-16
"744",2.22044604925031e-16
"745",1
"746",2.22044604925031e-16
"747",2.22044604925031e-16
"748",1
"749",1
"750",1
"751",2.22044604925031e-16
"752",2.22044604925031e-16
"753",2.22044604925031e-16
"754",2.22044604925031e-16
"755",2.22044604925031e-16
"756",1
"757",2.22044604925031e-16
"758",1
"759",2.22044604925031e-16
"760",2.22044604925031e-16
"761",2.22044604925031e-16
"762",1
"763",1
"764",1
"765",1
"766",1
"767",1
"768",1
"769",2.22044604925031e-16
"770",1
"771",1
"772",2.22044604925031e-16
"773",1
"774",1
"775",1
"776",2.22044604925031e-16
"777",1
"778",2.22044604925031e-16
"779",1
"780",1
"781",2.22044604925031e-16
"782",1
"783",1
"784",1
"785",1
"786",1
"787",2.22044604925031e-16
"788",2.22044604925031e-16
"789",1
"790",1
"791",1
"792",1
"793",2.22044604925031e-16
"794",2.22044604925031e-16
"795",2.22044604925031e-16
"796",2.22044604925031e-16
"797",1
"798",1
"799",1
"800",2.22044604925031e-16
"801",2.22044604925031e-16
"802",1
"803",1
"804",1
"805",1
"806",1
"807",1
"808",2.22044604925031e-16
"809",1
"810",1
"811",2.22044604925031e-16
"812",2.22044604925031e-16
"813",2.22044604925031e-16
"814",1
"815",1
"816",1
"817",1
"818",1
"819",2.22044604925031e-16
"820",1
"821",1
"822",1
"823",2.22044604925031e-16
"824",2.22044604925031e-16
"825",2.22044604925031e-16
"826",2.22044604925031e-16
"827",1
"828",1
"829",1
"830",1
"831",2.22044604925031e-16
"832",1
"833",1
"834",1
"835",1
"836",2.22044604925031e-16
"837",2.22044604925031e-16
"838",2.22044604925031e-16
"839",2.22044604925031e-16
"840",2.22044604925031e-16
"841",2.22044604925031e-16
"842",2.22044604925031e-16
"843",1
"844",2.22044604925031e-16
"845",1
"846",1
"847",1
"848",1
"849",1
"850",1
"851",1
"852",1
"853",2.22044604925031e-16
"854",1
"855",1
"856",2.22044604925031e-16
"857",1
"858",1
"859",2.22044604925031e-16
"860",1
"861",1
"862",1
"863",1
"864",1
"865",1
"866",1
"867",1
"868",2.22044604925031e-16
"869",2.22044604925031e-16
"870",2.22044604925031e-16
"871",2.22044604925031e-16
"872",2.22044604925031e-16
"873",2.22044604925031e-16
"874",2.22044604925031e-16
"875",2.22044604925031e-16
"876",2.22044604925031e-16
"877",2.22044604925031e-16
"878",2.22044604925031e-16
"879",1
"880",2.22044604925031e-16
"881",2.22044604925031e-16
"882",1
"883",2.22044604925031e-16
"884",2.22044604925031e-16
"885",2.22044604925031e-16
"886",1
"887",2.22044604925031e-16
"888",1
"889",2.22044604925031e-16
"890",2.22044604925031e-16
"891",2.22044604925031e-16
"892",1
"893",1
"894",2.22044604925031e-16
"895",1
"896",1
"897",1
"898",1
"899",1
"900",2.22044604925031e-16
"901",1
"902",1
"903",2.22044604925031e-16
"904",1
"905",2.22044604925031e-16
"906",2.22044604925031e-16
"907",2.22044604925031e-16
"908",1
"909",1
"910",1
"911",1
"912",2.22044604925031e-16
"913",2.22044604925031e-16
"914",1
"915",1
"916",2.22044604925031e-16
"917",1
"918",2.22044604925031e-16
"919",1
"920",1
"921",1
"922",1
"923",2.22044604925031e-16
"924",1
"925",1
"926",1
"927",2.22044604925031e-16
"928",2.22044604925031e-16
"929",1
"930",1
"931",1
"932",2.22044604925031e-16
"933",2.22044604925031e-16
"934",1
"935",1
"936",1
"937",1
"938",1
"939",2.22044604925031e-16
"940",2.22044604925031e-16
"941",2.22044604925031e-16
"942",2.22044604925031e-16
"943",2.22044604925031e-16
"944",2.22044604925031e-16
"945",2.22044604925031e-16
"946",2.22044604925031e-16
"947",2.22044604925031e-16
"948",2.22044604925031e-16
"949",1
"950",1
"951",2.22044604925031e-16
"952",2.22044604925031e-16
"953",1
"954",2.22044604925031e-16
"955",2.22044604925031e-16
"956",2.22044604925031e-16
"957",2.22044604925031e-16
"958",2.22044604925031e-16
"959",1
"960",1
"961",1
"962",2.22044604925031e-16
"963",2.22044604925031e-16
"964",2.22044604925031e-16
"965",2.22044604925031e-16
"966",2.22044604925031e-16
"967",2.22044604925031e-16
"968",2.22044604925031e-16
"969",1
"970",1
"971",1
"972",1
"973",1
"974",2.22044604925031e-16
"975",1
"976",2.22044604925031e-16
"977",1
"978",2.22044604925031e-16
"979",2.22044604925031e-16
"980",2.22044604925031e-16
"981",2.22044604925031e-16
"982",2.22044604925031e-16
"983",1
"984",1
"985",1
"986",2.22044604925031e-16
"987",1
"988",2.22044604925031e-16
"989",1
"990",2.22044604925031e-16
"991",1
"992",1
"993",1
"994",2.22044604925031e-16
"995",1
"996",1
"997",1
"998",2.22044604925031e-16
"999",1
"1000",1
"1001",1
"1002",2.22044604925031e-16
"1003",2.22044604925031e-16
"1004",2.22044604925031e-16
"1005",2.22044604925031e-16
"1006",2.22044604925031e-16
"1007",1
"1008",1
"1009",2.22044604925031e-16
"1010",2.22044604925031e-16
"1011",2.22044604925031e-16
"1012",1
"1013",1
"1014",2.22044604925031e-16
"1015",2.22044604925031e-16
"1016",2.22044604925031e-16
"1017",1
"1018",1
"1019",1
"1020",1
"1021",2.22044604925031e-16
"1022",2.22044604925031e-16
"1023",2.22044604925031e-16
"1024",2.22044604925031e-16
"1025",2.22044604925031e-16
"1026",2.22044604925031e-16
"1027",2.22044604925031e-16
"1028",2.22044604925031e-16
"1029",2.22044604925031e-16
"1030",1
"1031",1
"1032",2.22044604925031e-16
"1033",1
"1034",2.22044604925031e-16
"1035",2.22044604925031e-16
"1036",1
"1037",1
"1038",1
"1039",1
"1040",1
"1041",1
"1042",1
"1043",1
"1044",2.22044604925031e-16
"1045",2.22044604925031e-16
"1046",1
"1047",2.22044604925031e-16
"1048",2.22044604925031e-16
"1049",1
"1050",1
"1051",1
"1052",2.22044604925031e-16
"1053",2.22044604925031e-16
"1054",1
"1055",1
"1056",2.22044604925031e-16
"1057",2.22044604925031e-16
"1058",2.22044604925031e-16
"1059",1
"1060",2.22044604925031e-16
"1061",2.22044604925031e-16
"1062",1
"1063",2.22044604925031e-16
"1064",1
"1065",1
"1066",1
"1067",2.22044604925031e-16
"1068",2.22044604925031e-16
"1069",2.22044604925031e-16
"1070",1
"1071",2.22044604925031e-16
"1072",2.22044604925031e-16
"1073",2.22044604925031e-16
"1074",1
"1075",2.22044604925031e-16
"1076",1
"1077",2.22044604925031e-16
"1078",2.22044604925031e-16
"1079",2.22044604925031e-16
"1080",2.22044604925031e-16
"1081",1
"1082",1
"1083",2.22044604925031e-16
"1084",2.22044604925031e-16
"1085",2.22044604925031e-16
"1086",2.22044604925031e-16
"1087",2.22044604925031e-16
"1088",1
"1089",1
"1090",2.22044604925031e-16
"1091",2.22044604925031e-16
"1092",1
"1093",2.22044604925031e-16
"1094",2.22044604925031e-16
"1095",2.22044604925031e-16
"1096",2.22044604925031e-16
"1097",1
"1098",1
"1099",2.22044604925031e-16
"1100",2.22044604925031e-16
"1101",1
"1102",1
"1103",1
"1104",2.22044604925031e-16
"1105",2.22044604925031e-16
"1106",2.22044604925031e-16
"1107",2.22044604925031e-16
"1108",1
"1109",2.22044604925031e-16
"1110",1
"1111",1
"1112",2.22044604925031e-16
"1113",1
"1114",1
"1115",1
"1116",1
"1117",2.22044604925031e-16
"1118",1
"1119",1
"1120",1
"1121",1
"1122",1
"1123",2.22044604925031e-16
"1124",1
"1125",1
"1126",2.22044604925031e-16
"1127",2.22044604925031e-16
"1128",2.22044604925031e-16
"1129",1
"1130",2.22044604925031e-16
"1131",1
"1132",2.22044604925031e-16
"1133",1
"1134",1
"1135",1
"1136",2.22044604925031e-16
"1137",1
"1138",2.22044604925031e-16
"1139",1
"1140",2.22044604925031e-16
"1141",1
"1142",1
"1143",2.22044604925031e-16
"1144",2.22044604925031e-16
"1145",1
"1146",1
"1147",1
"1148",2.22044604925031e-16
"1149",1
"1150",2.22044604925031e-16
"1151",1
"1152",2.22044604925031e-16
"1153",2.22044604925031e-16
"1154",1
"1155",2.22044604925031e-16
"1156",1
"1157",1
"1158",2.22044604925031e-16
"1159",2.22044604925031e-16
"1160",2.22044604925031e-16
"1161",2.22044604925031e-16
"1162",2.22044604925031e-16
"1163",1
"1164",2.22044604925031e-16
"1165",1
"1166",1
"1167",2.22044604925031e-16
"1168",2.22044604925031e-16
"1169",1
"1170",1
"1171",2.22044604925031e-16
"1172",2.22044604925031e-16
"1173",1
"1174",2.22044604925031e-16
"1175",1
"1176",1
"1177",2.22044604925031e-16
"1178",2.22044604925031e-16
"1179",2.22044604925031e-16
"1180",1
"1181",1
"1182",1
"1183",2.22044604925031e-16
"1184",2.22044604925031e-16
"1185",2.22044604925031e-16
"1186",1
"1187",2.22044604925031e-16
"1188",2.22044604925031e-16
"1189",1
"1190",2.22044604925031e-16
"1191",1
"1192",1
"1193",2.22044604925031e-16
"1194",2.22044604925031e-16
"1195",2.22044604925031e-16
"1196",1
"1197",1
"1198",1
"1199",2.22044604925031e-16
"1200",2.22044604925031e-16
"1201",1
"1202",1
"1203",2.22044604925031e-16
"1204",1
"1205",2.22044604925031e-16
"1206",2.22044604925031e-16
"1207",2.22044604925031e-16
"1208",2.22044604925031e-16
"1209",2.22044604925031e-16
"1210",1
"1211",2.22044604925031e-16
"1212",1
"1213",2.22044604925031e-16
"1214",2.22044604925031e-16
"1215",2.22044604925031e-16
"1216",1
"1217",2.22044604925031e-16
"1218",2.22044604925031e-16
"1219",2.22044604925031e-16
"1220",2.22044604925031e-16
"1221",2.22044604925031e-16
"1222",2.22044604925031e-16
"1223",1
"1224",2.22044604925031e-16
"1225",2.22044604925031e-16
"1226",2.22044604925031e-16
"1227",2.22044604925031e-16
"1228",2.22044604925031e-16
"1229",1
"1230",2.22044604925031e-16
"1231",2.22044604925031e-16
"1232",1
"1233",2.22044604925031e-16
"1234",2.22044604925031e-16
"1235",1
"1236",2.22044604925031e-16
"1237",1
"1238",2.22044604925031e-16
"1239",2.22044604925031e-16
"1240",2.22044604925031e-16
"1241",1
"1242",1
"1243",1
"1244",2.22044604925031e-16
"1245",1
"1246",1
"1247",1
"1248",1
"1249",1
"1250",1
"1251",2.22044604925031e-16
"1252",1
"1253",2.22044604925031e-16
"1254",1
"1255",2.22044604925031e-16
"1256",2.22044604925031e-16
"1257",1
"1258",1
"1259",2.22044604925031e-16
"1260",2.22044604925031e-16
"1261",1
"1262",2.22044604925031e-16
"1263",2.22044604925031e-16
"1264",2.22044604925031e-16
"1265",2.22044604925031e-16
"1266",1
"1267",1
"1268",1
"1269",1
"1270",2.22044604925031e-16
"1271",1
"1272",2.22044604925031e-16
"1273",2.22044604925031e-16
"1274",2.22044604925031e-16
"1275",1
"1276",2.22044604925031e-16
"1277",1
"1278",2.22044604925031e-16
"1279",2.22044604925031e-16
"1280",1
"1281",1
"1282",2.22044604925031e-16
"1283",1
"1284",1
"1285",1
"1286",2.22044604925031e-16
"1287",1
"1288",2.22044604925031e-16
"1289",1
"1290",2.22044604925031e-16
"1291",2.22044604925031e-16
"1292",2.22044604925031e-16
"1293",2.22044604925031e-16
"1294",2.22044604925031e-16
"1295",2.22044604925031e-16
"1296",1
"1297",2.22044604925031e-16
"1298",1
"1299",1
"1300",2.22044604925031e-16
"1301",1
"1302",2.22044604925031e-16
"1303",1
"1304",2.22044604925031e-16
"1305",1
"1306",1
"1307",1
"1308",1
"1309",2.22044604925031e-16
"1310",2.22044604925031e-16
"1311",1
"1312",1
"1313",2.22044604925031e-16
"1314",1
"1315",2.22044604925031e-16
"1316",1
"1317",2.22044604925031e-16
"1318",2.22044604925031e-16
"1319",2.22044604925031e-16
"1320",1
"1321",1
"1322",2.22044604925031e-16
"1323",2.22044604925031e-16
"1324",2.22044604925031e-16
"1325",1
"1326",2.22044604925031e-16
"1327",2.22044604925031e-16
"1328",1
"1329",2.22044604925031e-16
"1330",1
"1331",2.22044604925031e-16
"1332",1
"1333",1
"1334",1
"1335",1
"1336",1
"1337",1
"1338",1
"1339",1
"1340",1
"1341",1
"1342",1
"1343",1
"1344",2.22044604925031e-16
"1345",1
"1346",2.22044604925031e-16
"1347",2.22044604925031e-16
"1348",1
"1349",2.22044604925031e-16
"1350",1
"1351",1
"1352",1
"1353",2.22044604925031e-16
"1354",2.22044604925031e-16
"1355",2.22044604925031e-16
"1356",1
"1357",2.22044604925031e-16
"1358",1
"1359",1
"1360",1
"1361",2.22044604925031e-16
"1362",2.22044604925031e-16
"1363",2.22044604925031e-16
"1364",2.22044604925031e-16
"1365",1
"1366",2.22044604925031e-16
"1367",2.22044604925031e-16
"1368",2.22044604925031e-16
"1369",1
"1370",1
"1371",2.22044604925031e-16
"1372",2.22044604925031e-16
"1373",2.22044604925031e-16
"1374",1
"1375",1
"1376",2.22044604925031e-16
"1377",1
"1378",2.22044604925031e-16
"1379",2.22044604925031e-16
"1380",1
"1381",2.22044604925031e-16
"1382",1
"1383",2.22044604925031e-16
"1384",2.22044604925031e-16
"1385",1
"1386",1
"1387",2.22044604925031e-16
"1388",1
"1389",2.22044604925031e-16
"1390",2.22044604925031e-16
"1391",1
"1392",2.22044604925031e-16
"1393",2.22044604925031e-16
"1394",1
"1395",1
"1396",1
"1397",2.22044604925031e-16
"1398",1
"1399",2.22044604925031e-16
"1400",2.22044604925031e-16
"1401",2.22044604925031e-16
"1402",2.22044604925031e-16
"1403",2.22044604925031e-16
"1404",1
"1405",1
"1406",2.22044604925031e-16
"1407",2.22044604925031e-16
"1408",1
"1409",1
"1410",1
"1411",2.22044604925031e-16
"1412",1
"1413",1
"1414",1
"1415",1
"1416",2.22044604925031e-16
"1417",1
"1418",2.22044604925031e-16
"1419",2.22044604925031e-16
"1420",1
"1421",2.22044604925031e-16
"1422",1
"1423",1
"1424",1
"1425",2.22044604925031e-16
"1426",1
"1427",1
"1428",1
"1429",1
"1430",1
"1431",2.22044604925031e-16
"1432",1
"1433",1
"1434",1
"1435",1
"1436",1
"1437",1
"1438",2.22044604925031e-16
"1439",1
"1440",2.22044604925031e-16
"1441",2.22044604925031e-16
"1442",2.22044604925031e-16
"1443",1
"1444",1
"1445",1
"1446",2.22044604925031e-16
"1447",2.22044604925031e-16
"1448",1
"1449",1
"1450",1
"1451",2.22044604925031e-16
"1452",1
"1453",1
"1454",1
"1455",1
