"","x"
"415",2.22044604925031e-16
"416",1
"417",1
"418",2.22044604925031e-16
"419",1
"420",1
"421",2.22044604925031e-16
"422",2.22044604925031e-16
"423",1
"424",2.22044604925031e-16
"425",1
"426",1
"427",2.22044604925031e-16
"428",1
"429",2.22044604925031e-16
"430",2.22044604925031e-16
"431",1
"432",1
"433",2.22044604925031e-16
"434",2.22044604925031e-16
"435",1
"436",1
"437",2.22044604925031e-16
"438",1
"439",2.22044604925031e-16
"440",2.22044604925031e-16
"441",1
"442",2.22044604925031e-16
"443",1
"444",1
"445",1
"446",1
"447",1
"448",2.22044604925031e-16
"449",2.22044604925031e-16
"450",1
"451",1
"452",1
"453",2.22044604925031e-16
"454",1
"455",2.22044604925031e-16
"456",1
"457",2.22044604925031e-16
"458",2.22044604925031e-16
"459",1
"460",2.22044604925031e-16
"461",1
"462",1
"463",1
"464",1
"465",1
"466",2.22044604925031e-16
"467",1
"468",2.22044604925031e-16
"469",2.22044604925031e-16
"470",2.22044604925031e-16
"471",1
"472",1
"473",1
"474",2.22044604925031e-16
"475",1
"476",2.22044604925031e-16
"477",1
"478",2.22044604925031e-16
"479",1
"480",2.22044604925031e-16
"481",2.22044604925031e-16
"482",1
"483",2.22044604925031e-16
"484",1
"485",2.22044604925031e-16
"486",1
"487",2.22044604925031e-16
"488",1
"489",1
"490",1
"491",2.22044604925031e-16
"492",1
"493",2.22044604925031e-16
"494",2.22044604925031e-16
"495",1
"496",2.22044604925031e-16
"497",2.22044604925031e-16
"498",1
"499",2.22044604925031e-16
"500",2.22044604925031e-16
"501",1
"502",2.22044604925031e-16
"503",1
"504",1
"505",2.22044604925031e-16
"506",1
"507",1
"508",2.22044604925031e-16
"509",2.22044604925031e-16
"510",1
"511",2.22044604925031e-16
"512",1
"513",1
"514",2.22044604925031e-16
"515",2.22044604925031e-16
"516",2.22044604925031e-16
"517",2.22044604925031e-16
"518",2.22044604925031e-16
"519",1
"520",2.22044604925031e-16
"521",1
"522",2.22044604925031e-16
"523",1
"524",1
"525",1
"526",1
"527",2.22044604925031e-16
"528",2.22044604925031e-16
"529",2.22044604925031e-16
"530",2.22044604925031e-16
"531",1
"532",2.22044604925031e-16
"533",2.22044604925031e-16
"534",2.22044604925031e-16
"535",2.22044604925031e-16
"536",2.22044604925031e-16
"537",2.22044604925031e-16
"538",2.22044604925031e-16
"539",1
"540",2.22044604925031e-16
"541",2.22044604925031e-16
"542",2.22044604925031e-16
"543",2.22044604925031e-16
"544",1
"545",2.22044604925031e-16
"546",2.22044604925031e-16
"547",1
"548",2.22044604925031e-16
"549",1
"550",1
"551",1
"552",2.22044604925031e-16
"553",1
"554",2.22044604925031e-16
"555",1
"556",2.22044604925031e-16
"557",1
"558",2.22044604925031e-16
"559",2.22044604925031e-16
"560",2.22044604925031e-16
"561",2.22044604925031e-16
"562",2.22044604925031e-16
"563",1
"564",2.22044604925031e-16
"565",1
"566",2.22044604925031e-16
"567",1
"568",2.22044604925031e-16
"569",2.22044604925031e-16
"570",1
"571",2.22044604925031e-16
"572",2.22044604925031e-16
"573",2.22044604925031e-16
"574",2.22044604925031e-16
"575",1
"576",2.22044604925031e-16
"577",1
"578",2.22044604925031e-16
"579",2.22044604925031e-16
"580",1
"581",1
"582",2.22044604925031e-16
"583",2.22044604925031e-16
"584",1
"585",2.22044604925031e-16
"586",2.22044604925031e-16
"587",2.22044604925031e-16
"588",1
"589",2.22044604925031e-16
"590",2.22044604925031e-16
"591",2.22044604925031e-16
"592",2.22044604925031e-16
"593",1
"594",2.22044604925031e-16
"595",2.22044604925031e-16
"596",1
"597",2.22044604925031e-16
"598",1
"599",2.22044604925031e-16
"600",2.22044604925031e-16
"601",2.22044604925031e-16
"602",2.22044604925031e-16
"603",1
"604",2.22044604925031e-16
"605",2.22044604925031e-16
"606",1
"607",2.22044604925031e-16
"608",1
"609",2.22044604925031e-16
"610",1
"611",2.22044604925031e-16
"612",2.22044604925031e-16
"613",1
"614",2.22044604925031e-16
"615",2.22044604925031e-16
"616",1
"617",1
"618",2.22044604925031e-16
"619",1
"620",2.22044604925031e-16
"621",1
"622",2.22044604925031e-16
"623",2.22044604925031e-16
"624",2.22044604925031e-16
"625",1
"626",2.22044604925031e-16
"627",2.22044604925031e-16
"628",2.22044604925031e-16
"629",1
"630",2.22044604925031e-16
"631",2.22044604925031e-16
"632",1
"633",2.22044604925031e-16
"634",2.22044604925031e-16
"635",2.22044604925031e-16
"636",2.22044604925031e-16
"637",1
"638",2.22044604925031e-16
"639",2.22044604925031e-16
"640",1
"641",2.22044604925031e-16
"642",2.22044604925031e-16
"643",2.22044604925031e-16
"644",1
"645",2.22044604925031e-16
"646",2.22044604925031e-16
"647",1
"648",2.22044604925031e-16
"649",2.22044604925031e-16
"650",2.22044604925031e-16
"651",2.22044604925031e-16
"652",2.22044604925031e-16
"653",2.22044604925031e-16
"654",2.22044604925031e-16
"655",2.22044604925031e-16
"656",2.22044604925031e-16
"657",2.22044604925031e-16
"658",1
"659",2.22044604925031e-16
"660",1
"661",2.22044604925031e-16
"662",1
"663",2.22044604925031e-16
"664",2.22044604925031e-16
"665",2.22044604925031e-16
"666",1
"667",2.22044604925031e-16
"668",2.22044604925031e-16
"669",1
"670",1
"671",1
"672",2.22044604925031e-16
"673",2.22044604925031e-16
"674",2.22044604925031e-16
"675",1
"676",2.22044604925031e-16
"677",2.22044604925031e-16
"678",1
"679",1
"680",2.22044604925031e-16
"681",2.22044604925031e-16
"682",2.22044604925031e-16
"683",2.22044604925031e-16
"684",2.22044604925031e-16
"685",2.22044604925031e-16
"686",2.22044604925031e-16
"687",2.22044604925031e-16
"688",2.22044604925031e-16
"689",2.22044604925031e-16
"690",1
"691",2.22044604925031e-16
"692",2.22044604925031e-16
"693",1
"694",1
"695",1
"696",1
"697",1
"698",2.22044604925031e-16
"699",2.22044604925031e-16
"700",1
"701",2.22044604925031e-16
"702",2.22044604925031e-16
"703",2.22044604925031e-16
"704",2.22044604925031e-16
"705",1
"706",2.22044604925031e-16
"707",1
"708",2.22044604925031e-16
"709",1
"710",1
"711",1
"712",2.22044604925031e-16
"713",2.22044604925031e-16
"714",2.22044604925031e-16
"715",2.22044604925031e-16
"716",1
"717",1
"718",1
"719",2.22044604925031e-16
"720",1
"721",1
"722",1
"723",2.22044604925031e-16
"724",2.22044604925031e-16
"725",1
"726",2.22044604925031e-16
"727",2.22044604925031e-16
"728",1
"729",2.22044604925031e-16
"730",1
"731",1
"732",2.22044604925031e-16
"733",2.22044604925031e-16
"734",2.22044604925031e-16
"735",1
"736",1
"737",2.22044604925031e-16
"738",2.22044604925031e-16
"739",1
"740",1
"741",2.22044604925031e-16
"742",2.22044604925031e-16
"743",2.22044604925031e-16
"744",2.22044604925031e-16
"745",1
"746",2.22044604925031e-16
"747",2.22044604925031e-16
"748",1
"749",1
"750",2.22044604925031e-16
"751",2.22044604925031e-16
"752",1
"753",1
"754",2.22044604925031e-16
"755",1
"756",2.22044604925031e-16
"757",2.22044604925031e-16
"758",1
"759",2.22044604925031e-16
"760",2.22044604925031e-16
"761",1
"762",1
"763",2.22044604925031e-16
"764",1
"765",1
"766",1
"767",2.22044604925031e-16
"768",2.22044604925031e-16
"769",1
"770",1
"771",1
"772",1
"773",2.22044604925031e-16
"774",2.22044604925031e-16
"775",2.22044604925031e-16
"776",2.22044604925031e-16
"777",2.22044604925031e-16
"778",2.22044604925031e-16
"779",1
"780",1
"781",2.22044604925031e-16
"782",2.22044604925031e-16
"783",1
"784",2.22044604925031e-16
"785",1
"786",2.22044604925031e-16
"787",2.22044604925031e-16
"788",2.22044604925031e-16
"789",2.22044604925031e-16
"790",2.22044604925031e-16
"791",1
"792",1
"793",1
"794",1
"795",1
"796",2.22044604925031e-16
"797",1
"798",2.22044604925031e-16
"799",1
"800",1
"801",1
"802",1
"803",2.22044604925031e-16
"804",2.22044604925031e-16
"805",2.22044604925031e-16
"806",2.22044604925031e-16
"807",2.22044604925031e-16
"808",2.22044604925031e-16
"809",2.22044604925031e-16
"810",2.22044604925031e-16
"811",1
"812",2.22044604925031e-16
"813",2.22044604925031e-16
"814",2.22044604925031e-16
"815",1
"816",1
"817",2.22044604925031e-16
"818",1
"819",1
"820",1
"821",2.22044604925031e-16
"822",2.22044604925031e-16
"823",1
"824",2.22044604925031e-16
"825",2.22044604925031e-16
"826",1
"827",2.22044604925031e-16
"828",2.22044604925031e-16
"829",2.22044604925031e-16
"830",2.22044604925031e-16
"831",1
"832",2.22044604925031e-16
"833",1
"834",1
"835",2.22044604925031e-16
"836",1
"837",2.22044604925031e-16
"838",1
"839",1
"840",2.22044604925031e-16
"841",1
"842",2.22044604925031e-16
"843",2.22044604925031e-16
"844",2.22044604925031e-16
"845",2.22044604925031e-16
"846",2.22044604925031e-16
"847",1
"848",2.22044604925031e-16
"849",2.22044604925031e-16
"850",1
"851",2.22044604925031e-16
"852",2.22044604925031e-16
"853",2.22044604925031e-16
"854",1
"855",1
"856",1
"857",2.22044604925031e-16
"858",1
"859",2.22044604925031e-16
"860",1
"861",1
"862",1
"863",2.22044604925031e-16
"864",2.22044604925031e-16
"865",1
"866",2.22044604925031e-16
"867",2.22044604925031e-16
"868",2.22044604925031e-16
"869",2.22044604925031e-16
"870",1
"871",2.22044604925031e-16
"872",1
"873",2.22044604925031e-16
"874",2.22044604925031e-16
"875",2.22044604925031e-16
"876",2.22044604925031e-16
"877",1
"878",2.22044604925031e-16
"879",2.22044604925031e-16
"880",2.22044604925031e-16
"881",1
"882",2.22044604925031e-16
"883",2.22044604925031e-16
"884",2.22044604925031e-16
"885",2.22044604925031e-16
"886",2.22044604925031e-16
"887",1
"888",2.22044604925031e-16
"889",2.22044604925031e-16
"890",1
"891",1
"892",1
"893",2.22044604925031e-16
"894",2.22044604925031e-16
"895",2.22044604925031e-16
"896",2.22044604925031e-16
"897",1
"898",2.22044604925031e-16
"899",1
"900",2.22044604925031e-16
"901",2.22044604925031e-16
"902",2.22044604925031e-16
"903",2.22044604925031e-16
"904",1
"905",1
"906",2.22044604925031e-16
"907",1
"908",1
"909",1
"910",2.22044604925031e-16
"911",2.22044604925031e-16
"912",1
"913",1
"914",2.22044604925031e-16
"915",1
"916",2.22044604925031e-16
"917",2.22044604925031e-16
"918",2.22044604925031e-16
"919",2.22044604925031e-16
"920",2.22044604925031e-16
"921",1
"922",2.22044604925031e-16
"923",2.22044604925031e-16
"924",2.22044604925031e-16
"925",1
"926",2.22044604925031e-16
"927",2.22044604925031e-16
"928",2.22044604925031e-16
"929",1
"930",1
"931",2.22044604925031e-16
"932",1
"933",1
"934",2.22044604925031e-16
"935",1
"936",2.22044604925031e-16
"937",2.22044604925031e-16
"938",2.22044604925031e-16
"939",2.22044604925031e-16
"940",2.22044604925031e-16
"941",1
"942",1
"943",1
"944",2.22044604925031e-16
"945",1
"946",1
"947",2.22044604925031e-16
"948",2.22044604925031e-16
"949",2.22044604925031e-16
"950",2.22044604925031e-16
"951",2.22044604925031e-16
"952",2.22044604925031e-16
"953",1
"954",2.22044604925031e-16
"955",1
"956",2.22044604925031e-16
"957",2.22044604925031e-16
"958",2.22044604925031e-16
"959",2.22044604925031e-16
"960",2.22044604925031e-16
"961",1
"962",2.22044604925031e-16
"963",2.22044604925031e-16
"964",1
"965",2.22044604925031e-16
"966",2.22044604925031e-16
"967",1
"968",2.22044604925031e-16
"969",1
"970",2.22044604925031e-16
"971",1
"972",2.22044604925031e-16
"973",2.22044604925031e-16
"974",2.22044604925031e-16
"975",2.22044604925031e-16
"976",2.22044604925031e-16
"977",1
"978",2.22044604925031e-16
"979",2.22044604925031e-16
"980",2.22044604925031e-16
"981",2.22044604925031e-16
"982",2.22044604925031e-16
"983",1
"984",1
"985",2.22044604925031e-16
"986",1
"987",2.22044604925031e-16
"988",2.22044604925031e-16
"989",1
"990",1
"991",2.22044604925031e-16
"992",1
"993",2.22044604925031e-16
"994",2.22044604925031e-16
"995",1
"996",1
"997",2.22044604925031e-16
"998",1
"999",1
"1000",2.22044604925031e-16
"1001",2.22044604925031e-16
"1002",1
"1003",2.22044604925031e-16
"1004",2.22044604925031e-16
"1005",2.22044604925031e-16
"1006",1
"1007",2.22044604925031e-16
"1008",1
"1009",1
"1010",2.22044604925031e-16
"1011",2.22044604925031e-16
"1012",1
"1013",2.22044604925031e-16
"1014",1
"1015",2.22044604925031e-16
"1016",2.22044604925031e-16
"1017",2.22044604925031e-16
"1018",2.22044604925031e-16
"1019",1
"1020",2.22044604925031e-16
"1021",1
"1022",2.22044604925031e-16
"1023",2.22044604925031e-16
"1024",1
"1025",2.22044604925031e-16
"1026",2.22044604925031e-16
"1027",1
"1028",1
"1029",2.22044604925031e-16
"1030",2.22044604925031e-16
"1031",2.22044604925031e-16
"1032",2.22044604925031e-16
"1033",1
"1034",2.22044604925031e-16
"1035",2.22044604925031e-16
"1036",2.22044604925031e-16
"1037",2.22044604925031e-16
"1038",2.22044604925031e-16
"1039",2.22044604925031e-16
"1040",2.22044604925031e-16
"1041",2.22044604925031e-16
"1042",1
"1043",2.22044604925031e-16
"1044",1
"1045",1
"1046",1
"1047",2.22044604925031e-16
"1048",2.22044604925031e-16
"1049",2.22044604925031e-16
"1050",1
"1051",1
"1052",2.22044604925031e-16
"1053",2.22044604925031e-16
"1054",1
"1055",1
"1056",1
"1057",2.22044604925031e-16
"1058",2.22044604925031e-16
"1059",2.22044604925031e-16
"1060",2.22044604925031e-16
"1061",2.22044604925031e-16
"1062",1
"1063",2.22044604925031e-16
"1064",1
"1065",2.22044604925031e-16
"1066",1
"1067",2.22044604925031e-16
"1068",2.22044604925031e-16
"1069",2.22044604925031e-16
"1070",2.22044604925031e-16
"1071",1
"1072",2.22044604925031e-16
"1073",2.22044604925031e-16
"1074",2.22044604925031e-16
"1075",2.22044604925031e-16
"1076",2.22044604925031e-16
"1077",1
"1078",2.22044604925031e-16
"1079",1
"1080",2.22044604925031e-16
"1081",2.22044604925031e-16
"1082",2.22044604925031e-16
"1083",2.22044604925031e-16
"1084",2.22044604925031e-16
"1085",2.22044604925031e-16
"1086",1
"1087",1
"1088",1
"1089",1
"1090",2.22044604925031e-16
"1091",2.22044604925031e-16
"1092",1
"1093",2.22044604925031e-16
"1094",2.22044604925031e-16
"1095",1
"1096",2.22044604925031e-16
"1097",1
"1098",2.22044604925031e-16
"1099",2.22044604925031e-16
"1100",2.22044604925031e-16
"1101",2.22044604925031e-16
"1102",2.22044604925031e-16
"1103",1
"1104",2.22044604925031e-16
"1105",2.22044604925031e-16
"1106",1
"1107",2.22044604925031e-16
"1108",2.22044604925031e-16
"1109",1
"1110",2.22044604925031e-16
"1111",2.22044604925031e-16
"1112",1
"1113",2.22044604925031e-16
"1114",2.22044604925031e-16
"1115",1
"1116",2.22044604925031e-16
"1117",1
"1118",1
"1119",2.22044604925031e-16
"1120",2.22044604925031e-16
"1121",1
"1122",1
"1123",2.22044604925031e-16
"1124",2.22044604925031e-16
"1125",1
"1126",1
"1127",2.22044604925031e-16
"1128",1
"1129",1
"1130",2.22044604925031e-16
"1131",1
"1132",1
"1133",1
"1134",1
"1135",1
"1136",2.22044604925031e-16
"1137",2.22044604925031e-16
"1138",1
"1139",1
"1140",2.22044604925031e-16
"1141",1
"1142",2.22044604925031e-16
"1143",2.22044604925031e-16
"1144",1
"1145",1
"1146",2.22044604925031e-16
"1147",2.22044604925031e-16
"1148",2.22044604925031e-16
"1149",2.22044604925031e-16
"1150",2.22044604925031e-16
"1151",2.22044604925031e-16
"1152",2.22044604925031e-16
"1153",2.22044604925031e-16
"1154",2.22044604925031e-16
"1155",1
"1156",2.22044604925031e-16
"1157",1
"1158",2.22044604925031e-16
"1159",2.22044604925031e-16
"1160",2.22044604925031e-16
"1161",2.22044604925031e-16
"1162",1
"1163",1
"1164",1
"1165",2.22044604925031e-16
"1166",2.22044604925031e-16
"1167",2.22044604925031e-16
"1168",2.22044604925031e-16
"1169",2.22044604925031e-16
"1170",2.22044604925031e-16
"1171",2.22044604925031e-16
"1172",2.22044604925031e-16
"1173",2.22044604925031e-16
"1174",1
"1175",2.22044604925031e-16
"1176",2.22044604925031e-16
"1177",1
"1178",2.22044604925031e-16
"1179",2.22044604925031e-16
"1180",2.22044604925031e-16
"1181",2.22044604925031e-16
"1182",1
"1183",1
"1184",1
"1185",2.22044604925031e-16
"1186",1
"1187",2.22044604925031e-16
"1188",1
"1189",1
"1190",2.22044604925031e-16
"1191",2.22044604925031e-16
"1192",1
"1193",2.22044604925031e-16
"1194",2.22044604925031e-16
"1195",1
"1196",2.22044604925031e-16
"1197",2.22044604925031e-16
"1198",2.22044604925031e-16
"1199",1
"1200",2.22044604925031e-16
"1201",1
"1202",2.22044604925031e-16
"1203",2.22044604925031e-16
"1204",1
"1205",1
"1206",2.22044604925031e-16
"1207",1
"1208",2.22044604925031e-16
"1209",2.22044604925031e-16
"1210",2.22044604925031e-16
"1211",2.22044604925031e-16
"1212",1
"1213",1
"1214",2.22044604925031e-16
"1215",1
"1216",2.22044604925031e-16
"1217",1
"1218",1
"1219",2.22044604925031e-16
"1220",1
"1221",1
"1222",2.22044604925031e-16
"1223",2.22044604925031e-16
"1224",2.22044604925031e-16
"1225",1
"1226",1
"1227",1
"1228",2.22044604925031e-16
"1229",1
"1230",2.22044604925031e-16
"1231",1
"1232",2.22044604925031e-16
"1233",1
"1234",2.22044604925031e-16
"1235",2.22044604925031e-16
"1236",2.22044604925031e-16
"1237",2.22044604925031e-16
"1238",2.22044604925031e-16
"1239",2.22044604925031e-16
"1240",2.22044604925031e-16
"1241",2.22044604925031e-16
"1242",2.22044604925031e-16
"1243",1
"1244",2.22044604925031e-16
"1245",2.22044604925031e-16
"1246",1
"1247",2.22044604925031e-16
"1248",2.22044604925031e-16
"1249",2.22044604925031e-16
"1250",2.22044604925031e-16
"1251",2.22044604925031e-16
"1252",2.22044604925031e-16
"1253",1
"1254",1
"1255",1
"1256",2.22044604925031e-16
"1257",1
"1258",2.22044604925031e-16
"1259",2.22044604925031e-16
"1260",2.22044604925031e-16
"1261",1
"1262",1
"1263",2.22044604925031e-16
"1264",2.22044604925031e-16
"1265",2.22044604925031e-16
"1266",1
"1267",2.22044604925031e-16
"1268",2.22044604925031e-16
"1269",1
"1270",2.22044604925031e-16
"1271",2.22044604925031e-16
"1272",2.22044604925031e-16
"1273",2.22044604925031e-16
"1274",1
"1275",1
"1276",2.22044604925031e-16
"1277",1
"1278",2.22044604925031e-16
"1279",2.22044604925031e-16
"1280",1
"1281",2.22044604925031e-16
"1282",2.22044604925031e-16
"1283",2.22044604925031e-16
"1284",1
"1285",2.22044604925031e-16
"1286",1
"1287",2.22044604925031e-16
"1288",1
"1289",2.22044604925031e-16
"1290",2.22044604925031e-16
"1291",1
"1292",2.22044604925031e-16
"1293",1
"1294",2.22044604925031e-16
"1295",1
"1296",2.22044604925031e-16
"1297",2.22044604925031e-16
"1298",2.22044604925031e-16
"1299",1
"1300",1
"1301",2.22044604925031e-16
"1302",2.22044604925031e-16
"1303",2.22044604925031e-16
"1304",2.22044604925031e-16
"1305",1
"1306",2.22044604925031e-16
"1307",2.22044604925031e-16
"1308",2.22044604925031e-16
"1309",1
"1310",2.22044604925031e-16
"1311",1
"1312",2.22044604925031e-16
"1313",1
"1314",2.22044604925031e-16
"1315",2.22044604925031e-16
"1316",1
"1317",2.22044604925031e-16
"1318",2.22044604925031e-16
"1319",2.22044604925031e-16
"1320",1
"1321",2.22044604925031e-16
"1322",2.22044604925031e-16
